,Player,Pos_x,Age_x,Tm_x,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G,Pos_y,Age_y,Tm_y,G_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
243,Michael Kidd-Gilchrist,SF,23,CHO,81,81,29.0,3.6,7.6,0.47700000000000004,0.0,0.1,0.111,3.6,7.5,0.483,0.478,1.9,2.4,0.784,1.9,5.0,7.0,1.4,1.0,1.0,0.7,2.3,9.2,SF,23,CHO,81,2349,14.3,0.528,0.015,0.314,7.3,19.3,13.2,7.4,1.7,2.9,7.4,14.6,,2.7,3.1,5.8,0.11900000000000001,,-2.0,2.2,0.2,1.3
244,Sean Kilpatrick,SG,27,BRK,70,24,25.1,4.4,10.5,0.415,1.5,4.4,0.341,2.9,6.1,0.46799999999999997,0.486,2.9,3.5,0.843,0.3,3.7,4.0,2.2,0.6,0.1,1.9,1.7,13.1,SG,27,BRK,70,1754,13.1,0.546,0.419,0.32899999999999996,1.3,15.4,8.4,14.6,1.2,0.3,13.8,23.8,,0.4,1.1,1.4,0.04,,-1.2,-1.8,-3.0,-0.4
245,Brandon Knight,SG,25,PHO,54,5,21.1,3.9,9.7,0.39799999999999996,0.8,2.6,0.324,3.0,7.1,0.425,0.441,2.4,2.9,0.857,0.5,1.7,2.2,2.4,0.5,0.1,1.6,1.6,11.0,SG,25,PHO,54,1140,12.4,0.502,0.265,0.293,2.3,9.1,5.6,17.8,1.1,0.4,12.9,25.0,,0.1,0.2,0.3,0.015,,-1.4,-3.0,-4.5,-0.7
246,Kyle Korver,SG,35,TOT,67,22,26.2,3.6,7.7,0.46399999999999997,2.4,5.4,0.451,1.1,2.3,0.494,0.621,0.6,0.6,0.905,0.1,2.7,2.8,1.6,0.5,0.3,1.0,1.6,10.1,SG,35,TOT,67,1753,12.1,0.635,0.6970000000000001,0.08199999999999999,0.5,11.0,5.8,9.4,1.0,1.0,11.5,15.2,,2.3,1.3,3.7,0.1,,0.8,-1.0,-0.2,0.8
247,Kosta Koufos,C,27,SAC,71,62,20.0,3.0,5.5,0.551,0.0,0.0,0.0,3.0,5.5,0.552,0.551,0.5,0.9,0.613,1.7,4.0,5.7,0.7,0.5,0.7,0.9,2.4,6.6,C,27,SAC,71,1419,13.8,0.56,0.003,0.158,9.7,23.0,16.4,5.3,1.3,3.1,12.7,15.3,,1.2,1.4,2.6,0.08900000000000001,,-2.6,0.7,-1.9,0.0
248,Mindaugas Kuzminskas,SF,27,NYK,68,5,14.9,2.3,5.4,0.428,0.8,2.5,0.321,1.5,3.0,0.517,0.501,0.8,1.0,0.809,0.7,1.2,1.9,1.0,0.4,0.2,0.8,1.2,6.3,SF,27,NYK,68,1016,12.4,0.5329999999999999,0.455,0.184,5.0,8.4,6.7,10.3,1.4,0.9,11.3,19.2,,0.8,0.4,1.2,0.055,,-0.2,-2.5,-2.7,-0.2
249,Skal Labissiere,PF,20,SAC,33,12,18.5,3.5,6.6,0.537,0.1,0.2,0.375,3.5,6.4,0.5429999999999999,0.544,1.6,2.2,0.703,1.5,3.4,4.9,0.8,0.5,0.4,1.1,1.9,8.8,PF,20,SAC,33,612,16.8,0.5770000000000001,0.037000000000000005,0.33899999999999997,9.7,20.7,15.3,7.5,1.3,1.9,12.9,21.3,,0.7,0.5,1.3,0.099,,-1.7,-0.9,-2.6,-0.1
250,Jeremy Lamb,SG,24,CHO,62,5,18.4,3.6,7.9,0.46,0.7,2.4,0.281,3.0,5.6,0.536,0.502,1.8,2.1,0.853,0.5,3.8,4.3,1.2,0.4,0.4,0.6,1.6,9.7,SG,24,CHO,62,1143,17.0,0.55,0.297,0.263,2.9,22.6,12.7,11.3,1.2,1.8,6.8,23.2,,1.4,1.3,2.7,0.115,,-0.8,-0.9,-1.7,0.1
251,Nicolas Laprovittola,PG,27,SAS,18,3,9.7,1.1,2.6,0.426,0.6,1.5,0.37,0.6,1.1,0.5,0.532,0.5,0.5,1.0,0.1,0.5,0.6,1.6,0.2,0.1,1.1,1.1,3.3,PG,27,SAS,18,174,8.4,0.579,0.574,0.191,0.7,5.7,3.3,23.0,1.2,0.5,27.2,18.2,,0.0,0.2,0.2,0.044000000000000004,,-2.5,-2.4,-4.9,-0.1
252,Joffrey Lauvergne,PF-C,25,TOT,70,1,14.0,2.1,4.8,0.44,0.5,1.4,0.337,1.6,3.4,0.483,0.49,0.7,1.0,0.63,1.0,2.6,3.6,1.0,0.4,0.1,0.8,1.2,5.4,PF-C,25,TOT,70,980,12.6,0.509,0.292,0.217,8.0,20.2,14.1,10.8,1.3,0.5,13.2,18.5,,0.4,1.1,1.5,0.075,,-2.3,-0.9,-3.2,-0.3
253,Zach LaVine,SG,21,MIN,47,47,37.2,6.9,15.1,0.45899999999999996,2.6,6.6,0.387,4.4,8.5,0.515,0.544,2.5,3.0,0.836,0.4,3.0,3.4,3.0,0.9,0.2,1.8,2.2,18.9,SG,21,MIN,47,1749,14.6,0.5760000000000001,0.43700000000000006,0.19699999999999998,1.2,9.5,5.3,12.6,1.2,0.5,9.9,21.7,,2.6,0.4,3.0,0.08199999999999999,,2.2,-2.4,-0.3,0.8
254,Ty Lawson,PG,29,SAC,69,24,25.1,3.4,7.6,0.45399999999999996,0.5,1.7,0.28800000000000003,2.9,5.9,0.502,0.48700000000000004,2.5,3.1,0.797,0.6,2.0,2.6,4.8,1.1,0.1,1.9,1.7,9.9,PG,29,SAC,69,1732,15.4,0.551,0.226,0.41600000000000004,3.0,8.9,6.0,29.9,2.2,0.3,17.3,19.5,,2.2,1.0,3.2,0.08800000000000001,,0.2,-1.5,-1.3,0.3
255,Jake Layman,SF,22,POR,35,1,7.1,0.7,2.5,0.292,0.4,1.5,0.255,0.4,1.1,0.342,0.365,0.4,0.5,0.765,0.2,0.5,0.7,0.3,0.3,0.1,0.3,0.6,2.2,SF,22,POR,35,249,4.9,0.40399999999999997,0.573,0.191,2.7,8.0,5.3,6.2,1.8,1.0,10.2,19.0,,-0.4,0.1,-0.3,-0.054000000000000006,,-4.7,-2.7,-7.4,-0.3
256,Courtney Lee,SG,31,NYK,77,74,31.9,4.2,9.1,0.456,1.4,3.5,0.401,2.8,5.6,0.49,0.5329999999999999,1.1,1.3,0.867,0.7,2.7,3.4,2.3,1.1,0.3,0.9,1.8,10.8,SG,31,NYK,77,2459,12.2,0.5589999999999999,0.382,0.139,2.3,9.0,5.7,10.6,1.6,0.8,8.5,14.4,,3.1,1.1,4.2,0.081,,0.6,-0.7,-0.1,1.1
257,David Lee,PF,33,SAS,79,10,18.7,3.1,5.3,0.59,0.0,0.0,0.0,3.1,5.3,0.59,0.59,1.0,1.4,0.708,1.9,3.7,5.6,1.6,0.4,0.5,1.0,1.6,7.3,PF,33,SAS,79,1477,18.5,0.613,0.0,0.26899999999999996,11.7,21.9,16.9,13.0,1.1,2.2,14.9,16.9,,3.2,2.5,5.7,0.18600000000000003,,0.7,2.5,3.2,1.9
258,Alex Len,C,23,PHO,77,34,20.3,3.0,6.0,0.49700000000000005,0.0,0.2,0.25,2.9,5.9,0.503,0.5,1.9,2.7,0.721,2.0,4.6,6.6,0.6,0.5,1.3,1.3,3.1,8.0,C,23,PHO,77,1560,15.0,0.5529999999999999,0.026000000000000002,0.449,10.6,25.3,17.8,4.2,1.2,5.1,15.5,17.6,,1.2,1.7,3.0,0.091,,-3.0,1.3,-1.7,0.1
259,Kawhi Leonard,SF,25,SAS,74,74,33.4,8.6,17.7,0.485,2.0,5.2,0.38,6.6,12.5,0.529,0.541,6.3,7.2,0.88,1.1,4.7,5.8,3.5,1.8,0.7,2.1,1.6,25.5,SF,25,SAS,74,2474,27.6,0.61,0.295,0.406,3.7,15.7,9.8,18.9,2.7,1.8,9.1,31.1,,8.9,4.7,13.6,0.264,,6.4,1.5,7.9,6.2
260,Meyers Leonard,PF,24,POR,74,12,16.5,2.0,5.1,0.386,1.0,2.9,0.34700000000000003,1.0,2.2,0.436,0.484,0.5,0.5,0.875,0.4,2.8,3.2,1.0,0.2,0.4,0.5,2.3,5.4,PF,24,POR,74,1222,8.9,0.507,0.563,0.106,2.4,19.1,10.8,8.4,0.5,1.8,8.1,15.5,,0.5,0.8,1.4,0.053,,-2.1,-1.3,-3.3,-0.4
261,Jon Leuer,PF,27,DET,75,34,25.9,4.1,8.6,0.48,0.7,2.2,0.293,3.5,6.4,0.545,0.518,1.3,1.5,0.867,1.4,4.0,5.4,1.5,0.4,0.3,0.9,1.9,10.2,PF,27,DET,75,1944,14.2,0.551,0.259,0.175,5.5,17.5,11.3,8.6,0.8,1.1,8.7,17.3,,2.5,2.0,4.5,0.11199999999999999,,-0.4,0.5,0.1,1.0
262,Caris LeVert,SF,22,BRK,57,26,21.7,3.0,6.7,0.45,1.0,3.2,0.321,2.0,3.4,0.5710000000000001,0.528,1.2,1.6,0.72,0.4,2.9,3.3,1.9,0.9,0.1,1.0,1.6,8.2,SF,22,BRK,57,1237,12.3,0.556,0.484,0.245,2.0,13.9,8.0,13.7,1.9,0.5,12.3,16.6,,0.8,1.0,1.8,0.07,,-0.7,-0.4,-1.1,0.3
263,DeAndre Liggins,SG,28,TOT,62,19,12.5,0.9,2.3,0.387,0.3,0.7,0.37,0.6,1.5,0.396,0.447,0.4,0.6,0.625,0.3,1.4,1.7,0.9,0.8,0.2,0.7,1.3,2.5,SG,28,TOT,62,777,7.5,0.47600000000000003,0.324,0.282,2.9,12.2,7.7,9.2,3.0,1.5,20.8,11.6,,-0.4,0.9,0.5,0.031,,-3.9,1.8,-2.1,0.0
264,Damian Lillard,PG,26,POR,75,75,35.9,8.8,19.8,0.444,2.9,7.7,0.37,6.0,12.1,0.49200000000000005,0.516,6.5,7.3,0.895,0.6,4.3,4.9,5.9,0.9,0.3,2.6,2.0,27.0,PG,26,POR,75,2694,24.1,0.586,0.389,0.366,1.9,13.3,7.6,28.7,1.3,0.6,10.2,31.5,,8.8,1.5,10.4,0.185,,6.4,-2.0,4.3,4.3
265,Jeremy Lin,PG,28,BRK,36,33,24.5,4.9,11.1,0.43799999999999994,1.6,4.3,0.37200000000000005,3.3,6.8,0.48,0.51,3.2,3.9,0.816,0.3,3.4,3.8,5.1,1.2,0.4,2.4,2.2,14.5,PG,28,BRK,36,883,19.2,0.5660000000000001,0.39,0.353,1.3,14.7,8.1,35.5,2.3,1.2,15.7,26.6,,1.3,0.8,2.1,0.11599999999999999,,2.5,-0.4,2.2,0.9
266,Shaun Livingston,PG,31,GSW,76,3,17.7,2.3,4.2,0.547,0.0,0.0,0.33299999999999996,2.3,4.1,0.55,0.5489999999999999,0.6,0.8,0.7,0.4,1.6,2.0,1.8,0.5,0.3,0.8,1.6,5.1,PG,31,GSW,76,1345,10.1,0.568,0.009000000000000001,0.19,2.4,9.4,6.2,13.5,1.4,1.2,15.3,13.0,,1.1,1.6,2.6,0.09300000000000001,,-2.5,0.5,-2.0,0.0
267,Shawn Long,C,24,PHI,18,0,13.0,3.4,6.1,0.56,0.4,1.1,0.368,3.0,5.0,0.6,0.5920000000000001,1.1,1.9,0.5429999999999999,2.3,2.4,4.7,0.7,0.5,0.5,0.7,2.7,8.2,C,24,PHI,18,234,24.1,0.595,0.174,0.321,19.3,20.8,20.0,10.7,1.9,3.1,9.5,25.4,,0.6,0.3,0.9,0.195,,3.4,0.0,3.4,0.3
268,Kevon Looney,C,20,GSW,53,4,8.4,1.1,2.0,0.523,0.0,0.2,0.222,1.0,1.8,0.551,0.5329999999999999,0.4,0.6,0.618,0.8,1.5,2.3,0.5,0.3,0.3,0.3,1.2,2.5,C,20,GSW,53,447,13.6,0.5529999999999999,0.084,0.318,11.5,18.5,15.2,8.5,1.6,3.0,12.2,13.4,,0.7,0.8,1.4,0.155,,-1.4,1.8,0.4,0.3
269,Brook Lopez,C,28,BRK,75,75,29.6,7.4,15.6,0.474,1.8,5.2,0.34600000000000003,5.6,10.5,0.536,0.531,3.9,4.9,0.81,1.6,3.8,5.4,2.3,0.5,1.7,2.5,2.6,20.5,C,28,BRK,75,2222,20.4,0.578,0.33,0.311,5.8,13.3,9.6,14.8,0.8,4.2,12.1,29.2,,3.1,1.8,4.9,0.105,,1.9,-0.4,1.5,2.0
270,Robin Lopez,C,28,CHI,81,81,28.0,4.7,9.6,0.493,0.0,0.0,0.0,4.7,9.5,0.494,0.493,0.9,1.3,0.721,3.0,3.4,6.4,1.0,0.2,1.4,1.1,1.9,10.4,C,28,CHI,81,2271,14.4,0.511,0.003,0.134,11.5,13.2,12.3,5.6,0.4,4.1,10.0,17.5,,1.8,2.4,4.3,0.09,,-1.9,1.0,-0.9,0.6
271,Kevin Love,PF,28,CLE,60,60,31.4,6.2,14.5,0.42700000000000005,2.4,6.5,0.373,3.8,8.0,0.47100000000000003,0.51,4.3,4.9,0.871,2.5,8.6,11.1,1.9,0.9,0.4,2.0,2.1,19.0,PF,28,CLE,60,1885,21.1,0.573,0.449,0.34,8.9,29.3,19.5,9.8,1.4,0.9,10.9,26.4,,4.0,2.4,6.4,0.163,,1.7,-0.9,0.8,1.3
272,Kyle Lowry,PG,30,TOR,60,60,37.4,7.1,15.3,0.46399999999999997,3.2,7.8,0.41200000000000003,3.9,7.5,0.518,0.569,5.0,6.1,0.8190000000000001,0.8,4.0,4.8,7.0,1.5,0.3,2.9,2.8,22.4,PG,30,TOR,60,2244,22.9,0.623,0.51,0.39799999999999996,2.4,12.0,7.2,29.9,2.0,0.7,13.8,24.9,,7.8,2.3,10.1,0.21600000000000003,,7.1,-0.5,6.6,4.9
273,John Lucas III,PG,34,MIN,5,0,2.2,0.2,0.8,0.25,0.0,0.2,0.0,0.2,0.6,0.33299999999999996,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4,PG,34,MIN,5,11,9.1,0.25,0.25,0.0,0.0,0.0,0.0,12.5,9.2,0.0,0.0,16.1,,0.0,0.0,0.0,-0.033,,-6.0,0.5,-5.6,0.0
274,Timothe Luwawu-Cabarrot,SF,21,PHI,69,19,17.2,2.1,5.2,0.402,0.7,2.3,0.311,1.4,2.9,0.475,0.47100000000000003,1.5,1.8,0.8540000000000001,0.4,1.8,2.2,1.1,0.5,0.1,1.1,2.2,6.4,SF,21,PHI,69,1190,8.5,0.536,0.446,0.341,2.3,11.5,6.9,9.6,1.3,0.7,15.0,17.8,,0.0,0.8,0.8,0.034,,-2.8,-1.2,-4.0,-0.6
275,Trey Lyles,PF,21,UTA,71,4,16.3,2.2,6.2,0.36200000000000004,0.9,2.9,0.319,1.3,3.3,0.4,0.436,0.8,1.1,0.722,0.7,2.6,3.3,1.0,0.4,0.3,0.9,1.4,6.2,PF,21,UTA,71,1158,9.9,0.46399999999999997,0.465,0.18,4.9,18.1,11.7,9.5,1.2,1.4,11.9,21.7,,-0.9,1.6,0.8,0.031,,-3.0,-0.1,-3.0,-0.3
276,Sheldon Mac,SG,24,WAS,30,3,9.6,1.0,2.5,0.4,0.2,1.0,0.233,0.8,1.5,0.511,0.447,0.8,0.9,0.852,0.1,1.0,1.1,0.5,0.3,0.1,0.2,0.6,3.0,SG,24,WAS,30,287,10.1,0.518,0.4,0.36,1.6,11.7,6.7,7.0,1.4,0.6,5.4,14.0,,0.3,0.2,0.5,0.076,,-2.1,-1.4,-3.6,-0.1
277,Shelvin Mack,PG,26,UTA,55,9,21.9,3.1,6.9,0.446,0.7,2.2,0.308,2.4,4.7,0.51,0.495,1.0,1.4,0.688,0.4,1.9,2.3,2.8,0.8,0.1,1.6,1.8,7.8,PG,26,UTA,55,1205,10.9,0.518,0.315,0.20199999999999999,2.0,9.8,6.0,20.4,1.8,0.2,17.8,19.6,,-0.1,1.5,1.4,0.054000000000000006,,-1.7,-0.1,-1.8,0.1
278,Ian Mahinmi,C,30,WAS,31,0,17.9,2.1,3.6,0.586,0.0,0.0,0.0,2.1,3.6,0.586,0.586,1.4,2.4,0.573,1.5,3.3,4.8,0.6,1.1,0.8,1.1,2.9,5.6,C,30,WAS,31,555,14.1,0.601,0.0,0.6759999999999999,9.6,20.8,15.2,4.7,2.9,3.6,19.1,14.0,,0.5,0.9,1.4,0.12300000000000001,,-2.1,2.9,0.8,0.4
279,Thon Maker,C,19,MIL,57,34,9.9,1.5,3.2,0.45899999999999996,0.5,1.3,0.37799999999999995,1.0,1.9,0.514,0.536,0.6,0.9,0.653,0.7,1.3,2.0,0.4,0.2,0.5,0.3,1.5,4.0,C,19,MIL,57,562,14.0,0.5579999999999999,0.409,0.271,8.4,15.2,11.8,6.2,0.9,4.1,7.7,17.8,,0.8,0.5,1.3,0.113,,-0.5,-1.0,-1.5,0.1
280,Boban Marjanovic,C,28,DET,35,0,8.4,2.1,3.8,0.545,0.0,0.0,0.0,2.1,3.8,0.545,0.545,1.3,1.7,0.81,1.3,2.4,3.7,0.3,0.2,0.3,0.3,0.7,5.5,C,28,DET,35,293,29.6,0.606,0.0,0.439,16.5,32.5,24.2,5.3,1.0,3.4,6.0,25.3,,1.2,0.5,1.7,0.28,,1.0,-0.9,0.1,0.2
281,Jarell Martin,PF,22,MEM,42,3,13.3,1.4,3.6,0.384,0.2,0.6,0.36,1.2,3.0,0.389,0.414,1.0,1.2,0.8,1.0,2.9,3.9,0.2,0.4,0.2,0.7,2.2,3.9,PF,22,MEM,42,558,8.7,0.47700000000000004,0.166,0.331,8.4,25.3,16.6,2.2,1.6,1.5,13.9,16.4,,-0.2,0.8,0.6,0.054000000000000006,,-5.8,-0.6,-6.4,-0.6
282,Wesley Matthews,SG,30,DAL,73,73,34.2,4.6,11.6,0.39299999999999996,2.4,6.6,0.363,2.2,5.0,0.43200000000000005,0.496,2.0,2.5,0.816,0.2,3.3,3.5,2.9,1.1,0.2,1.4,2.2,13.5,SG,30,DAL,73,2495,11.9,0.5329999999999999,0.5660000000000001,0.21100000000000002,0.8,11.8,6.0,13.6,1.6,0.5,9.9,19.4,,1.0,2.1,3.1,0.06,,0.2,-0.1,0.1,1.3
283,Luc Mbah a Moute,SF,30,LAC,80,76,22.3,2.4,4.7,0.505,0.5,1.4,0.391,1.9,3.4,0.552,0.562,0.7,1.1,0.6779999999999999,0.6,1.6,2.1,0.5,1.0,0.4,0.6,1.5,6.1,SF,30,LAC,80,1787,10.2,0.581,0.29100000000000004,0.23,2.8,7.7,5.3,3.1,2.3,1.6,10.0,11.6,,1.3,1.8,3.1,0.084,,-0.8,1.6,0.7,1.2
284,James Michael McAdoo,PF,24,GSW,52,2,8.8,1.2,2.3,0.53,0.0,0.2,0.25,1.2,2.1,0.55,0.5379999999999999,0.4,0.8,0.5,0.7,1.1,1.8,0.3,0.3,0.6,0.4,0.9,2.8,PF,24,GSW,52,457,13.1,0.5429999999999999,0.068,0.359,8.7,12.9,10.9,5.2,1.9,5.0,12.3,14.6,,0.3,0.8,1.1,0.11699999999999999,,-2.8,2.4,-0.4,0.2
285,Patrick McCaw,SG,21,GSW,71,20,15.1,1.5,3.5,0.433,0.6,1.7,0.33299999999999996,0.9,1.7,0.5329999999999999,0.516,0.4,0.5,0.784,0.3,1.1,1.4,1.1,0.5,0.2,0.5,0.9,4.0,SG,21,GSW,71,1074,8.6,0.54,0.502,0.151,2.3,7.6,5.1,9.0,1.4,1.1,12.1,11.9,,0.5,1.2,1.7,0.077,,-1.6,-0.2,-1.8,0.1
286,CJ McCollum,SG,25,POR,80,80,35.0,8.7,18.0,0.48,2.3,5.5,0.42100000000000004,6.3,12.5,0.506,0.544,3.4,3.7,0.912,0.8,2.9,3.6,3.6,0.9,0.5,2.2,2.5,23.0,SG,25,POR,80,2796,19.9,0.585,0.305,0.204,2.4,9.1,5.7,18.0,1.3,1.2,9.9,27.5,,6.2,1.4,7.6,0.131,,3.2,-2.3,1.0,2.1
287,T.J. McConnell,PG,24,PHI,81,51,26.3,2.9,6.3,0.461,0.1,0.7,0.2,2.8,5.6,0.49200000000000005,0.47200000000000003,0.9,1.1,0.8109999999999999,0.5,2.6,3.1,6.6,1.7,0.1,2.0,1.7,6.9,PG,24,PHI,81,2133,13.7,0.504,0.107,0.17600000000000002,2.0,11.0,6.5,37.5,3.1,0.4,22.4,14.4,,1.4,2.4,3.8,0.084,,-2.0,0.1,-1.9,0.0
288,Chris McCullough,PF,21,TOT,16,0,5.0,1.0,2.0,0.5,0.1,0.4,0.14300000000000002,0.9,1.6,0.6,0.516,0.2,0.3,0.6,0.6,0.6,1.2,0.1,0.1,0.1,0.2,0.4,2.3,PF,21,TOT,16,80,15.2,0.526,0.21899999999999997,0.156,12.1,13.3,12.7,4.4,1.2,1.9,8.1,19.9,,0.1,0.1,0.1,0.07200000000000001,,-1.9,-2.6,-4.6,-0.1
289,K.J. McDaniels,SF,23,TOT,49,0,10.3,1.6,3.4,0.456,0.4,1.3,0.303,1.2,2.1,0.5529999999999999,0.515,0.7,0.8,0.8420000000000001,0.3,1.4,1.7,0.3,0.4,0.4,0.6,1.0,4.2,SF,23,TOT,49,505,11.5,0.555,0.391,0.225,3.2,14.1,8.7,4.0,1.8,2.8,13.5,18.1,,0.0,0.5,0.5,0.051,,-3.5,-0.6,-4.1,-0.3
290,Doug McDermott,SF,25,TOT,66,5,22.8,3.4,7.5,0.447,1.2,3.2,0.37,2.2,4.4,0.502,0.524,1.1,1.3,0.845,0.3,2.4,2.7,0.9,0.2,0.1,0.6,1.2,9.0,SF,25,TOT,66,1508,10.7,0.5539999999999999,0.419,0.16899999999999998,1.4,11.5,6.4,5.9,0.4,0.3,6.6,16.4,,1.6,1.0,2.6,0.083,,-1.2,-2.3,-3.5,-0.6
291,JaVale McGee,C,29,GSW,77,10,9.6,2.7,4.1,0.652,0.0,0.0,0.0,2.7,4.1,0.6579999999999999,0.652,0.7,1.4,0.505,1.3,1.9,3.2,0.2,0.2,0.9,0.5,1.4,6.1,C,29,GSW,77,739,25.2,0.642,0.009000000000000001,0.348,15.9,20.1,18.1,3.8,1.2,7.1,9.8,23.8,,2.0,1.5,3.5,0.225,,0.2,0.5,0.8,0.5
292,Rodney McGruder,SG,25,MIA,78,65,25.2,2.4,5.9,0.413,0.9,2.8,0.332,1.5,3.1,0.488,0.49200000000000005,0.6,0.9,0.62,1.2,2.1,3.3,1.6,0.6,0.2,0.7,1.8,6.4,SG,25,MIA,78,1966,9.1,0.506,0.478,0.154,5.2,9.2,7.2,8.8,1.2,0.7,10.2,12.3,,1.2,1.7,2.9,0.07200000000000001,,-0.8,0.5,-0.4,0.8
293,Ben McLemore,SG,23,SAC,61,26,19.3,3.0,6.9,0.43,1.1,2.8,0.382,1.9,4.1,0.462,0.507,1.1,1.5,0.753,0.3,1.8,2.1,0.8,0.5,0.1,1.0,1.8,8.1,SG,23,SAC,61,1176,9.8,0.5379999999999999,0.406,0.222,1.9,10.7,6.3,6.9,1.2,0.5,11.9,20.1,,-0.1,0.5,0.4,0.015,,-2.2,-2.7,-4.9,-0.9
294,Jordan McRae,SG,25,CLE,37,4,10.4,1.6,4.1,0.387,0.5,1.4,0.353,1.1,2.7,0.40399999999999997,0.447,0.7,0.9,0.794,0.2,0.9,1.1,0.5,0.2,0.2,0.4,0.8,4.4,SG,25,CLE,37,384,9.7,0.488,0.34,0.22699999999999998,1.8,9.7,5.9,7.4,1.0,1.3,7.8,20.8,,-0.1,0.2,0.2,0.02,,-3.7,-2.8,-6.5,-0.4
295,Josh McRoberts,PF,29,MIA,22,14,17.3,2.0,5.4,0.373,0.6,1.4,0.419,1.4,4.0,0.35600000000000004,0.428,0.3,0.4,0.667,1.0,2.3,3.4,2.3,0.5,0.2,1.0,1.4,4.9,PF,29,MIA,22,381,9.8,0.439,0.263,0.076,6.6,15.0,10.7,18.9,1.3,0.8,15.9,16.9,,-0.1,0.4,0.3,0.036000000000000004,,-2.9,0.6,-2.4,0.0
296,Jodie Meeks,SG,29,ORL,36,10,20.5,2.9,7.1,0.402,1.6,3.8,0.409,1.3,3.3,0.395,0.512,1.8,2.1,0.878,0.1,2.0,2.1,1.3,0.9,0.1,1.0,1.1,9.1,SG,29,ORL,36,738,13.1,0.5670000000000001,0.535,0.289,0.7,10.9,5.7,9.3,2.3,0.4,11.1,19.4,,0.5,0.6,1.1,0.073,,-0.4,-1.4,-1.8,0.0
297,Salah Mejri,C,30,DAL,73,11,12.4,1.2,1.9,0.642,0.0,0.0,0.33299999999999996,1.2,1.8,0.649,0.6459999999999999,0.5,0.8,0.59,1.3,2.9,4.2,0.2,0.4,0.8,0.5,2.1,2.9,C,30,DAL,73,905,14.8,0.65,0.022000000000000002,0.445,11.9,28.4,19.8,2.4,1.8,6.1,19.6,10.6,,1.3,1.7,3.0,0.159,,-3.6,3.8,0.2,0.5
298,Jordan Mickey,PF,22,BOS,25,1,5.6,0.6,1.4,0.441,0.0,0.0,0.0,0.6,1.3,0.455,0.441,0.3,0.6,0.5710000000000001,0.5,0.8,1.4,0.3,0.1,0.2,0.4,0.5,1.5,PF,22,BOS,25,141,9.8,0.473,0.028999999999999998,0.41200000000000003,10.4,16.4,13.4,7.1,1.1,3.5,18.3,15.5,,-0.1,0.2,0.1,0.036000000000000004,,-5.7,0.9,-4.9,-0.1
299,Khris Middleton,SF,25,MIL,29,23,30.7,5.2,11.5,0.45,1.6,3.6,0.433,3.6,7.9,0.45899999999999996,0.518,2.8,3.2,0.88,0.4,3.9,4.2,3.4,1.4,0.2,2.2,2.7,14.7,SF,25,MIL,29,889,15.0,0.57,0.312,0.276,1.5,14.5,8.1,17.5,2.3,0.7,14.8,22.5,,0.7,0.9,1.6,0.085,,0.0,-0.6,-0.5,0.3
300,C.J. Miles,SF,29,IND,76,29,23.4,3.7,8.5,0.434,2.2,5.4,0.413,1.5,3.1,0.47100000000000003,0.565,1.1,1.2,0.903,0.4,2.6,3.0,0.6,0.6,0.3,0.5,2.0,10.7,SF,29,IND,76,1776,13.8,0.5920000000000001,0.632,0.14400000000000002,1.9,12.4,7.2,4.1,1.3,1.2,5.5,18.4,,2.7,1.4,4.0,0.109,,1.6,-2.1,-0.5,0.7
301,Mike Miller,SF,36,DEN,20,0,7.6,0.5,1.2,0.391,0.4,1.0,0.4,0.1,0.2,0.33299999999999996,0.565,0.1,0.1,1.0,0.1,1.8,1.9,1.1,0.1,0.0,0.7,0.5,1.4,SF,36,DEN,20,151,7.6,0.586,0.87,0.087,1.5,26.1,13.9,18.3,0.6,0.0,35.2,10.4,,0.0,0.1,0.1,0.018000000000000002,,-3.2,-0.8,-4.1,-0.1
302,Patty Mills,PG,28,SAS,80,8,21.9,3.4,7.8,0.44,1.8,4.4,0.414,1.6,3.3,0.474,0.5579999999999999,0.8,1.0,0.825,0.3,1.5,1.8,3.5,0.8,0.0,1.3,1.4,9.5,PG,28,SAS,80,1754,15.2,0.578,0.5720000000000001,0.129,1.6,7.4,4.6,24.3,1.9,0.1,13.3,19.5,,2.9,2.2,5.1,0.139,,2.5,-1.2,1.3,1.5
303,Elijah Millsap,SG,29,PHO,2,0,11.5,0.5,3.5,0.14300000000000002,0.0,1.0,0.0,0.5,2.5,0.2,0.14300000000000002,0.5,1.0,0.5,1.5,1.5,3.0,0.5,0.0,0.0,1.0,1.0,1.5,SG,29,PHO,2,23,-3.4,0.19,0.28600000000000003,0.28600000000000003,13.8,14.6,14.2,5.6,0.0,0.0,20.2,18.0,,-0.1,0.0,-0.1,-0.233,,-10.0,-3.3,-13.2,-0.1
